5,19,35,43,31,-11,-90,-206,-354,-515,-667,-777,-811,-738,-536,-196,270,827,1417,1963,2376,2568,2464,2016,1219,120,-1181,-2534,-3755,-4645,-5022,-4749,-3770,-2126,30,2443,4776,6660,7742,7754,6564,4224,984,-2720,-6321,-9201,-10792,-10689,-8745,-5125,-321,4906,9635,12946,14095,12683,8770,2918,-3874,-10326,-15111,-17130,-15769,-11071,-3800,4665,12573,18157,20036,17558,11018,1673,-8477,-17100,-22069,-21994,-16621,-6990,4733,15717,23146,24948,20392,10376,-2696,-15467,-24475,-27104,-22366,-11288,3260,17269,26692,28625,22234,9127,-6997,-21360,-29516,-28756,-19046,-3179,13975,26947,31418,25704,11435,-6837,-23054,-31653,-29515,-17152,1323,19508,30918,31330,20401,1945,-17338,-30271,-31898,-21448,-2768,17024,30228,31583,20435,1133,-18604,-30747,-30261,-17272,2863,21700,31239,27370,11735,-8879,-25433,-30606,-22102,-3770,16061,28329,27418,13816,-6043,-22758,-28412,-20392,-2689,15996,26500,23735,9242,-9563,-23126,-24631,-13499,4310,19421,23973,15772,-559,-16110,-22517,-16522,-1705,13553,20785,16179,2666,-11845,-19057,-15071,-2562,10906,17420,13402,1637,-10549,-15822,-11287,-131,10519,14127,8795,-1708,-10527,-12182,-6013,3599,10275,9872,3091,-5227,-9506,-7188,-277,6268,8070,4275,-2090,-6459,-5996,-1448,3655,5695,3540,-866,-4165,-4128,-1158,2267,3619,2181,-630,-2571,-2343,-442,1465,1961,923,-593,-1361,-957,62,785,739,161,-361,-447,-175,118,198,96,-19,-46,-18,0
5,19,35,43,31,-11,-90,-206,-354,-515,-667,-777,-811,-738,-536,-196,270,827,1417,1963,2376,2568,2464,2016,1219,120,-1181,-2534,-3755,-4645,-5022,-4749,-3770,-2126,30,2443,4776,6660,7742,7754,6564,4224,984,-2720,-6321,-9201,-10792,-10689,-8745,-5125,-321,4906,9635,12946,14095,12683,8770,2918,-3874,-10326,-15111,-17130,-15769,-11071,-3800,4665,12573,18157,20036,17558,11018,1673,-8477,-17100,-22069,-21994,-16621,-6990,4733,15717,23146,24948,20392,10376,-2696,-15467,-24475,-27104,-22366,-11288,3260,17269,26692,28625,22234,9127,-6997,-21360,-29516,-28756,-19046,-3179,13975,26947,31418,25704,11435,-6837,-23054,-31653,-29515,-17152,1323,19508,30918,31330,20401,1945,-17338,-30271,-31898,-21448,-2768,17024,30228,31583,20435,1133,-18604,-30747,-30261,-17272,2863,21700,31239,27370,11735,-8879,-25433,-30606,-22102,-3770,16061,28329,27418,13816,-6043,-22758,-28412,-20392,-2689,15996,26500,23735,9242,-9563,-23126,-24631,-13499,4310,19421,23973,15772,-559,-16110,-22517,-16522,-1705,13553,20785,16179,2666,-11845,-19057,-15071,-2562,10906,17420,13402,1637,-10549,-15822,-11287,-131,10519,14127,8795,-1708,-10527,-12182,-6013,3599,10275,9872,3091,-5227,-9506,-7188,-277,6268,8070,4275,-2090,-6459,-5996,-1448,3655,5695,3540,-866,-4165,-4128,-1158,2267,3619,2181,-630,-2571,-2343,-442,1465,1961,923,-593,-1361,-957,62,785,739,161,-361,-447,-175,118,198,96,-19,-46,-18,0
5,19,35,43,31,-11,-90,-206,-354,-515,-667,-777,-811,-738,-536,-196,270,827,1417,1963,2376,2568,2464,2016,1219,120,-1181,-2534,-3755,-4645,-5022,-4749,-3770,-2126,30,2443,4776,6660,7742,7754,6564,4224,984,-2720,-6321,-9201,-10792,-10689,-8745,-5125,-321,4906,9635,12946,14095,12683,8770,2918,-3874,-10326,-15111,-17130,-15769,-11071,-3800,4665,12573,18157,20036,17558,11018,1673,-8477,-17100,-22069,-21994,-16621,-6990,4733,15717,23146,24948,20392,10376,-2696,-15467,-24475,-27104,-22366,-11288,3260,17269,26692,28625,22234,9127,-6997,-21360,-29516,-28756,-19046,-3179,13975,26947,31418,25704,11435,-6837,-23054,-31653,-29515,-17152,1323,19508,30918,31330,20401,1945,-17338,-30271,-31898,-21448,-2768,17024,30228,31583,20435,1133,-18604,-30747,-30261,-17272,2863,21700,31239,27370,11735,-8879,-25433,-30606,-22102,-3770,16061,28329,27418,13816,-6043,-22758,-28412,-20392,-2689,15996,26500,23735,9242,-9563,-23126,-24631,-13499,4310,19421,23973,15772,-559,-16110,-22517,-16522,-1705,13553,20785,16179,2666,-11845,-19057,-15071,-2562,10906,17420,13402,1637,-10549,-15822,-11287,-131,10519,14127,8795,-1708,-10527,-12182,-6013,3599,10275,9872,3091,-5227,-9506,-7188,-277,6268,8070,4275,-2090,-6459,-5996,-1448,3655,5695,3540,-866,-4165,-4128,-1158,2267,3619,2181,-630,-2571,-2343,-442,1465,1961,923,-593,-1361,-957,62,785,739,161,-361,-447,-175,118,198,96,-19,-46,-18,0
5,19,35,43,31,-11,-90,-206,-354,-515,-667,-777,-811,-738,-536,-196,270,827,1417,1963,2376,2568,2464,2016,1219,120,-1181,-2534,-3755,-4645,-5022,-4749,-3770,-2126,30,2443,4776,6660,7742,7754,6564,4224,984,-2720,-6321,-9201,-10792,-10689,-8745,-5125,-321,4906,9635,12946,14095,12683,8770,2918,-3874,-10326,-15111,-17130,-15769,-11071,-3800,4665,12573,18157,20036,17558,11018,1673,-8477,-17100,-22069,-21994,-16621,-6990,4733,15717,23146,24948,20392,10376,-2696,-15467,-24475,-27104,-22366,-11288,3260,17269,26692,28625,22234,9127,-6997,-21360,-29516,-28756,-19046,-3179,13975,26947,31418,25704,11435,-6837,-23054,-31653,-29515,-17152,1323,19508,30918,31330,20401,1945,-17338,-30271,-31898,-21448,-2768,17024,30228,31583,20435,1133,-18604,-30747,-30261,-17272,2863,21700,31239,27370,11735,-8879,-25433,-30606,-22102,-3770,16061,28329,27418,13816,-6043,-22758,-28412,-20392,-2689,15996,26500,23735,9242,-9563,-23126,-24631,-13499,4310,19421,23973,15772,-559,-16110,-22517,-16522,-1705,13553,20785,16179,2666,-11845,-19057,-15071,-2562,10906,17420,13402,1637,-10549,-15822,-11287,-131,10519,14127,8795,-1708,-10527,-12182,-6013,3599,10275,9872,3091,-5227,-9506,-7188,-277,6268,8070,4275,-2090,-6459,-5996,-1448,3655,5695,3540,-866,-4165,-4128,-1158,2267,3619,2181,-630,-2571,-2343,-442,1465,1961,923,-593,-1361,-957,62,785,739,161,-361,-447,-175,118,198,96,-19,-46,-18,0
5,19,35,43,31,-11,-90,-206,-354,-515,-667,-777,-811,-738,-536,-196,270,827,1417,1963,2376,2568,2464,2016,1219,120,-1181,-2534,-3755,-4645,-5022,-4749,-3770,-2126,30,2443,4776,6660,7742,7754,6564,4224,984,-2720,-6321,-9201,-10792,-10689,-8745,-5125,-321,4906,9635,12946,14095,12683,8770,2918,-3874,-10326,-15111,-17130,-15769,-11071,-3800,4665,12573,18157,20036,17558,11018,1673,-8477,-17100,-22069,-21994,-16621,-6990,4733,15717,23146,24948,20392,10376,-2696,-15467,-24475,-27104,-22366,-11288,3260,17269,26692,28625,22234,9127,-6997,-21360,-29516,-28756,-19046,-3179,13975,26947,31418,25704,11435,-6837,-23054,-31653,-29515,-17152,1323,19508,30918,31330,20401,1945,-17338,-30271,-31898,-21448,-2768,17024,30228,31583,20435,1133,-18604,-30747,-30261,-17272,2863,21700,31239,27370,11735,-8879,-25433,-30606,-22102,-3770,16061,28329,27418,13816,-6043,-22758,-28412,-20392,-2689,15996,26500,23735,9242,-9563,-23126,-24631,-13499,4310,19421,23973,15772,-559,-16110,-22517,-16522,-1705,13553,20785,16179,2666,-11845,-19057,-15071,-2562,10906,17420,13402,1637,-10549,-15822,-11287,-131,10519,14127,8795,-1708,-10527,-12182,-6013,3599,10275,9872,3091,-5227,-9506,-7188,-277,6268,8070,4275,-2090,-6459,-5996,-1448,3655,5695,3540,-866,-4165,-4128,-1158,2267,3619,2181,-630,-2571,-2343,-442,1465,1961,923,-593,-1361,-957,62,785,739,161,-361,-447,-175,118,198,96,-19,-46,-18,0
5,19,35,43,31,-11,-90,-206,-354,-515,-667,-777,-811,-738,-536,-196,270,827,1417,1963,2376,2568,2464,2016,1219,120,-1181,-2534,-3755,-4645,-5022,-4749,-3770,-2126,30,2443,4776,6660,7742,7754,6564,4224,984,-2720,-6321,-9201,-10792,-10689,-8745,-5125,-321,4906,9635,12946,14095,12683,8770,2918,-3874,-10326,-15111,-17130,-15769,-11071,-3800,4665,12573,18157,20036,17558,11018,1673,-8477,-17100,-22069,-21994,-16621,-6990,4733,15717,23146,24948,20392,10376,-2696,-15467,-24475,-27104,-22366,-11288,3260,17269,26692,28625,22234,9127,-6997,-21360,-29516,-28756,-19046,-3179,13975,26947,31418,25704,11435,-6837,-23054,-31653,-29515,-17152,1323,19508,30918,31330,20401,1945,-17338,-30271,-31898,-21448,-2768,17024,30228,31583,20435,1133,-18604,-30747,-30261,-17272,2863,21700,31239,27370,11735,-8879,-25433,-30606,-22102,-3770,16061,28329,27418,13816,-6043,-22758,-28412,-20392,-2689,15996,26500,23735,9242,-9563,-23126,-24631,-13499,4310,19421,23973,15772,-559,-16110,-22517,-16522,-1705,13553,20785,16179,2666,-11845,-19057,-15071,-2562,10906,17420,13402,1637,-10549,-15822,-11287,-131,10519,14127,8795,-1708,-10527,-12182,-6013,3599,10275,9872,3091,-5227,-9506,-7188,-277,6268,8070,4275,-2090,-6459,-5996,-1448,3655,5695,3540,-866,-4165,-4128,-1158,2267,3619,2181,-630,-2571,-2343,-442,1465,1961,923,-593,-1361,-957,62,785,739,161,-361,-447,-175,118,198,96,-19,-46,-18,0
5,19,35,43,31,-11,-90,-206,-354,-515,-667,-777,-811,-738,-536,-196,270,827,1417,1963,2376,2568,2464,2016,1219,120,-1181,-2534,-3755,-4645,-5022,-4749,-3770,-2126,30,2443,4776,6660,7742,7754,6564,4224,984,-2720,-6321,-9201,-10792,-10689,-8745,-5125,-321,4906,9635,12946,14095,12683,8770,2918,-3874,-10326,-15111,-17130,-15769,-11071,-3800,4665,12573,18157,20036,17558,11018,1673,-8477,-17100,-22069,-21994,-16621,-6990,4733,15717,23146,24948,20392,10376,-2696,-15467,-24475,-27104,-22366,-11288,3260,17269,26692,28625,22234,9127,-6997,-21360,-29516,-28756,-19046,-3179,13975,26947,31418,25704,11435,-6837,-23054,-31653,-29515,-17152,1323,19508,30918,31330,20401,1945,-17338,-30271,-31898,-21448,-2768,17024,30228,31583,20435,1133,-18604,-30747,-30261,-17272,2863,21700,31239,27370,11735,-8879,-25433,-30606,-22102,-3770,16061,28329,27418,13816,-6043,-22758,-28412,-20392,-2689,15996,26500,23735,9242,-9563,-23126,-24631,-13499,4310,19421,23973,15772,-559,-16110,-22517,-16522,-1705,13553,20785,16179,2666,-11845,-19057,-15071,-2562,10906,17420,13402,1637,-10549,-15822,-11287,-131,10519,14127,8795,-1708,-10527,-12182,-6013,3599,10275,9872,3091,-5227,-9506,-7188,-277,6268,8070,4275,-2090,-6459,-5996,-1448,3655,5695,3540,-866,-4165,-4128,-1158,2267,3619,2181,-630,-2571,-2343,-442,1465,1961,923,-593,-1361,-957,62,785,739,161,-361,-447,-175,118,198,96,-19,-46,-18,0
5,19,35,43,31,-11,-90,-206,-354,-515,-667,-777,-811,-738,-536,-196,270,827,1417,1963,2376,2568,2464,2016,1219,120,-1181,-2534,-3755,-4645,-5022,-4749,-3770,-2126,30,2443,4776,6660,7742,7754,6564,4224,984,-2720,-6321,-9201,-10792,-10689,-8745,-5125,-321,4906,9635,12946,14095,12683,8770,2918,-3874,-10326,-15111,-17130,-15769,-11071,-3800,4665,12573,18157,20036,17558,11018,1673,-8477,-17100,-22069,-21994,-16621,-6990,4733,15717,23146,24948,20392,10376,-2696,-15467,-24475,-27104,-22366,-11288,3260,17269,26692,28625,22234,9127,-6997,-21360,-29516,-28756,-19046,-3179,13975,26947,31418,25704,11435,-6837,-23054,-31653,-29515,-17152,1323,19508,30918,31330,20401,1945,-17338,-30271,-31898,-21448,-2768,17024,30228,31583,20435,1133,-18604,-30747,-30261,-17272,2863,21700,31239,27370,11735,-8879,-25433,-30606,-22102,-3770,16061,28329,27418,13816,-6043,-22758,-28412,-20392,-2689,15996,26500,23735,9242,-9563,-23126,-24631,-13499,4310,19421,23973,15772,-559,-16110,-22517,-16522,-1705,13553,20785,16179,2666,-11845,-19057,-15071,-2562,10906,17420,13402,1637,-10549,-15822,-11287,-131,10519,14127,8795,-1708,-10527,-12182,-6013,3599,10275,9872,3091,-5227,-9506,-7188,-277,6268,8070,4275,-2090,-6459,-5996,-1448,3655,5695,3540,-866,-4165,-4128,-1158,2267,3619,2181,-630,-2571,-2343,-442,1465,1961,923,-593,-1361,-957,62,785,739,161,-361,-447,-175,118,198,96,-19,-46,-18,0
5,19,35,43,31,-11,-90,-206,-354,-515,-667,-777,-811,-738,-536,-196,270,827,1417,1963,2376,2568,2464,2016,1219,120,-1181,-2534,-3755,-4645,-5022,-4749,-3770,-2126,30,2443,4776,6660,7742,7754,6564,4224,984,-2720,-6321,-9201,-10792,-10689,-8745,-5125,-321,4906,9635,12946,14095,12683,8770,2918,-3874,-10326,-15111,-17130,-15769,-11071,-3800,4665,12573,18157,20036,17558,11018,1673,-8477,-17100,-22069,-21994,-16621,-6990,4733,15717,23146,24948,20392,10376,-2696,-15467,-24475,-27104,-22366,-11288,3260,17269,26692,28625,22234,9127,-6997,-21360,-29516,-28756,-19046,-3179,13975,26947,31418,25704,11435,-6837,-23054,-31653,-29515,-17152,1323,19508,30918,31330,20401,1945,-17338,-30271,-31898,-21448,-2768,17024,30228,31583,20435,1133,-18604,-30747,-30261,-17272,2863,21700,31239,27370,11735,-8879,-25433,-30606,-22102,-3770,16061,28329,27418,13816,-6043,-22758,-28412,-20392,-2689,15996,26500,23735,9242,-9563,-23126,-24631,-13499,4310,19421,23973,15772,-559,-16110,-22517,-16522,-1705,13553,20785,16179,2666,-11845,-19057,-15071,-2562,10906,17420,13402,1637,-10549,-15822,-11287,-131,10519,14127,8795,-1708,-10527,-12182,-6013,3599,10275,9872,3091,-5227,-9506,-7188,-277,6268,8070,4275,-2090,-6459,-5996,-1448,3655,5695,3540,-866,-4165,-4128,-1158,2267,3619,2181,-630,-2571,-2343,-442,1465,1961,923,-593,-1361,-957,62,785,739,161,-361,-447,-175,118,198,96,-19,-46,-18,0
5,19,35,43,31,-11,-90,-206,-354,-515,-667,-777,-811,-738,-536,-196,270,827,1417,1963,2376,2568,2464,2016,1219,120,-1181,-2534,-3755,-4645,-5022,-4749,-3770,-2126,30,2443,4776,6660,7742,7754,6564,4224,984,-2720,-6321,-9201,-10792,-10689,-8745,-5125,-321,4906,9635,12946,14095,12683,8770,2918,-3874,-10326,-15111,-17130,-15769,-11071,-3800,4665,12573,18157,20036,17558,11018,1673,-8477,-17100,-22069,-21994,-16621,-6990,4733,15717,23146,24948,20392,10376,-2696,-15467,-24475,-27104,-22366,-11288,3260,17269,26692,28625,22234,9127,-6997,-21360,-29516,-28756,-19046,-3179,13975,26947,31418,25704,11435,-6837,-23054,-31653,-29515,-17152,1323,19508,30918,31330,20401,1945,-17338,-30271,-31898,-21448,-2768,17024,30228,31583,20435,1133,-18604,-30747,-30261,-17272,2863,21700,31239,27370,11735,-8879,-25433,-30606,-22102,-3770,16061,28329,27418,13816,-6043,-22758,-28412,-20392,-2689,15996,26500,23735,9242,-9563,-23126,-24631,-13499,4310,19421,23973,15772,-559,-16110,-22517,-16522,-1705,13553,20785,16179,2666,-11845,-19057,-15071,-2562,10906,17420,13402,1637,-10549,-15822,-11287,-131,10519,14127,8795,-1708,-10527,-12182,-6013,3599,10275,9872,3091,-5227,-9506,-7188,-277,6268,8070,4275,-2090,-6459,-5996,-1448,3655,5695,3540,-866,-4165,-4128,-1158,2267,3619,2181,-630,-2571,-2343,-442,1465,1961,923,-593,-1361,-957,62,785,739,161,-361,-447,-175,118,198,96,-19,-46,-18,0
