-5,14,30,-35,-41,-29,177,113,-304,369,499,-594,-739,413,-1098,-336,-704,-107,1775,15,955,1510,-2070,-1136,2905,1652,2899,-3418,-1552,-2889,-401,-3149,-4038,3655,-433,6139,5738,-2486,-515,6642,-5073,3432,-3425,4258,-2526,4946,-9437,3628,-1128,588,8138,12420,-170,3176,-3074,-1954,-5330,4987,5133,571,-1569,-1317,-569,16429,18228,-8938,10698,16910,-11989,20259,12017,1226,7207,-16577,-15902,14328,1988,17255,-17305,-20680,-15853,-14707,4048,17389,-24107,-15689,1702,2321,27032,27605,-13297,-11101,-10725,7800,-14670,-595,-7937,-27668,-6062,7013,9596,-18156,17869,-14062,-47,-22645,-1510,29872,-15458,-2535,10278,-5180,-11118,22072,1817,30251,30973,-25573,9004,22407,20480,-1711,-17019,-25319,-18762,17321,-10233,-21832,-3155,-14701,513,25862,-3609,20711,-30281,-28528,9600,21635,-10483,18022,-15151,-8750,27008,-1020,-19533,27474,18138,7498,-22980,16673,15088,-5465,-18679,-14009,-6695,-8275,-13102,-11760,-13790,-23485,-19973,-19927,20798,4665,7617,12048,7679,3393,-289,-9517,6168,-4732,-11333,-18795,17512,4274,10008,-1604,-2189,13140,5456,-14173,5532,14970,-10061,4244,-2088,-4178,12821,-30,6964,-3064,6288,-6738,-4213,2321,-5215,-16,1840,-8154,-3754,3098,-258,384,6000,1587,4759,4439,203,-4598,-2245,3606,-1226,-1390,2576,195,-2627,2843,-1794,-769,-1378,1803,1484,1378,-266,-612,824,-518,-88,-173,-128,-277,-171,247,-53,-138,85,-38,-9,-5
1,-6,13,36,108,-133,-263,347,396,-150,337,-761,692,509,463,266,519,160,293,1764,-2188,-1004,1314,-429,1633,-2650,3869,418,2078,65,758,-4698,4781,1940,-3656,2291,4082,-6145,337,1873,3998,1339,-7003,-3114,869,-2581,4157,10181,11475,6245,1362,-10490,11924,4493,9633,13789,-9796,12953,10628,-6975,229,6045,-8886,7399,-13680,-15994,1480,7007,7864,-16799,-6799,13494,4745,-13185,19420,-15537,-7845,-23681,21751,-341,23733,2285,7799,-11208,18820,-20587,10483,-4805,-10902,-17892,14316,-5189,14163,22155,5891,565,8319,-15322,-24671,25645,-23433,-20449,21673,11573,26665,8579,2770,23401,-9209,12255,10637,-21715,30448,-1020,-16864,-631,24067,20498,-11899,28595,9280,861,-23640,8167,-24747,22427,3418,16803,14250,-22594,9954,3088,-29096,-14611,2670,-15155,-2329,-520,9417,-8161,-3889,-4718,15995,27387,12214,15286,16557,-21992,20233,10891,27416,20952,20389,24614,-8131,-8167,19918,176,15998,17067,5160,18687,-18379,16840,-13645,-2814,21674,7059,-13261,20085,2069,-2165,7246,570,9736,8076,5280,-14466,3017,-7176,-6851,-1302,-13842,-13043,13869,10806,9351,10743,-3260,5470,11656,-11445,-1072,-4463,2363,-1133,7351,-2292,3837,-458,-3692,2847,-2550,5197,3141,1132,2222,4120,-4834,-4590,3824,-3823,-1051,-3011,1395,2858,-1355,416,-558,-216,1682,1469,1516,-455,1003,-1096,-920,690,582,191,161,-133,-308,-97,184,88,-4,47,-12,-3
-4,4,-22,11,36,9,200,37,436,291,302,672,696,-611,419,-1209,-1291,1541,452,887,2214,1632,1041,-931,1928,321,-2038,-3666,1702,4041,-3568,2442,-455,-2786,3558,689,2511,3445,-2534,-5995,-7072,5082,341,5536,8344,6386,-8305,10405,-11255,-9888,10075,3653,-4836,4199,3776,-9585,6496,5629,-10140,-13119,-10498,13114,-8121,15554,-7438,10941,-10464,12911,18986,-10853,19027,-13492,10404,-12919,7467,966,13872,-4646,22163,-2484,9770,-22420,438,6964,-10630,-170,19525,-4929,-981,16654,-25282,851,6827,7324,1970,23400,-7149,-7954,-23354,27341,25899,-2989,-16024,427,23840,-5381,13692,-4080,9445,-9148,-23544,1126,-7444,13749,22185,847,-22972,-29643,24641,8441,9759,10947,-28210,-3941,-9680,-15686,-29513,24639,-10355,-18979,-26830,-3768,-5933,31091,-22381,21399,-11161,573,-11446,-30210,14044,-22373,-22610,25435,874,-20352,22546,-5874,-12176,-7052,-10735,15766,12991,-2179,16046,880,-22685,19343,-12015,-12696,-24383,9496,-4048,14896,-16088,-19658,2959,-6500,10527,16958,-17012,-1643,9849,-14097,-15401,11332,10575,2960,9088,1026,6133,1040,-13105,7237,6500,7635,8805,10402,-11459,-11763,-10002,5585,7223,-6914,6952,-9274,-895,-2388,-1315,-6897,-121,-784,3220,-1078,2517,371,-5411,-380,4950,1743,3321,2812,2064,2490,1346,-2836,-1824,1620,-733,1012,1271,-332,-1757,1143,1355,-118,703,-144,-45,-407,-244,-239,-72,-250,-126,-95,-75,-22,-19,2
-4,4,35,-46,-27,83,161,-171,115,111,497,369,-124,761,-223,872,-1218,-606,600,1218,831,-1076,-33,862,-353,891,-1680,-479,-1012,3835,3936,-4179,-5403,2021,-4720,-1312,2554,196,591,4193,5894,7273,-161,7088,-7222,-5015,4189,11038,-10805,-9890,-11826,4854,2728,-13529,-11158,11383,-6562,14302,6758,8824,-383,16355,-10113,17724,9583,-700,5090,11511,6015,-12565,-1898,-8360,-20440,-8143,19970,-11902,3414,19609,-14202,-17607,9386,-24202,9652,19770,-16767,-17645,11081,-3057,27298,-5925,19264,-3085,-26426,-12535,-1822,-4752,-17547,19780,19089,-5905,-17887,-23445,-2654,28370,15905,30975,-30869,1817,-1615,28951,8836,26471,-8852,31841,6940,-21814,-25725,32224,-15578,21220,-16938,20667,7655,-12397,-31333,8544,31236,9308,20311,10224,8575,5440,-29170,4003,-26855,782,8292,29921,-22453,3121,-19358,-26946,16550,13524,12131,-14530,92,-5277,20245,12796,-8454,6570,-10756,7640,-8047,-21930,1629,7478,-6497,4795,-3068,-15247,-6739,19856,-16420,22090,-13523,-4625,-4516,-18408,-10240,235,-16293,12367,-1436,5448,-10702,13272,11349,-13182,-10827,-8874,14731,7013,-6710,-3068,2976,2423,-6623,-5150,7656,10240,-9555,-5236,-9508,-848,-3810,-2037,-3534,-8100,-6514,1190,-1362,-3795,-1629,1776,-4128,-3207,-2199,1853,3001,-1817,-2829,2549,-213,1765,2384,558,1588,1593,1324,693,160,-64,-526,-37,-141,122,-384,-523,514,-387,353,238,18,98,18,-7,-20,-2
-6,11,45,84,89,-167,-77,-168,-312,192,-612,-735,-789,-610,463,1018,-985,1632,-1865,-2166,918,-448,1354,-948,-584,775,-2212,1439,3635,4497,5017,-3999,5581,3524,1280,-153,2740,-6555,2634,8003,-2946,-7479,4296,-4072,-686,9709,-10796,516,9342,9855,-11381,-722,-9785,3599,10986,7807,-11627,-13773,-6564,11234,6270,14976,-7269,-17790,7825,-7604,-3153,-7112,1490,341,9571,-8927,6710,2336,-901,-10343,11077,15294,-11018,608,-24814,-6851,-10115,-3287,-2758,-8069,-13869,20078,17049,23515,-14877,-4350,24434,-26556,-2249,-4273,28369,12493,25115,6438,15689,-9268,13705,-19785,28571,13727,-6352,16289,-23086,-25911,-19745,-2868,-19511,19272,4358,-31774,14105,-19179,-24993,-549,-7801,-10171,4976,-18301,13381,-15024,29817,13704,-32154,-8958,-27063,-14804,-12999,-12338,-24423,28286,17347,11254,1676,17495,845,-17892,-1012,-24178,-21297,2195,-28974,-4001,-25202,7006,11116,18783,-5667,-24775,378,-1318,5997,20233,10988,23242,1346,22929,21287,-7642,11349,4961,10670,1399,10384,-19169,4645,-16071,-9716,9585,-13246,-7883,-16517,5623,338,1346,3044,5807,-5392,11170,-14304,9043,2581,12877,-5561,1632,-10530,-4380,-9897,-6296,2755,4995,74,-8118,5862,-2694,-5168,-2327,-5393,-6353,136,3785,-3084,-5364,-5059,-4925,1217,-2701,2492,-1468,726,-3103,558,2754,-2378,-1906,601,-730,-1079,-680,-474,544,-929,5,-669,-61,231,201,-171,25,192,-39,59,-41,22,3
5,21,-14,-39,71,-6,194,-153,-309,-541,135,288,916,660,-513,-371,-575,-1129,-687,-1308,132,-2571,-2024,463,-3097,389,2816,1604,4323,-1356,-605,2915,-813,-3009,-4013,-398,-4412,6640,907,-511,-5168,4231,3142,510,5174,-5340,9111,-4579,8906,8008,260,-4462,-1198,10401,-5077,-9220,5483,11205,1116,-14535,-16452,-9144,-10179,-8530,-14335,-9817,-3998,10965,2068,-1197,-14898,-8594,-18944,12776,-7985,-1284,9041,-15143,-19017,10510,-17150,864,1255,-4453,-19667,2379,-21610,24772,21927,-15549,-23170,10639,8326,2600,-13744,-29388,4791,7960,4623,3918,8817,-251,-25549,1664,-14277,28490,-27205,-19637,18504,-26084,-10403,8417,-20726,13561,-1566,19734,-25942,9046,-28630,19467,-9916,13698,-21157,27060,-8344,26257,-15398,-17896,-5005,6216,-19885,-27494,10107,17193,9087,8221,-1563,17343,-27306,-28589,-28307,-22547,3003,13458,-22933,23297,27702,13587,-22311,9302,18210,14763,23518,24496,-15342,9936,22037,-16376,-3922,14009,5750,16660,19252,-7920,3789,-18818,10773,14522,16113,17988,-8370,-15389,-9845,10220,403,7292,-8030,-15203,14893,-11512,5834,1125,14278,-3328,10084,-11410,-5258,-6234,-5194,-7077,902,3250,10539,-7459,9013,8831,9599,-205,66,6525,3156,-5854,3416,4508,2376,-3174,4334,-2196,3873,5008,-743,4206,3162,-578,3121,-2975,1371,-704,-1945,-1002,892,-555,-1357,-1201,510,-969,381,-102,-222,-461,-39,-147,-258,3,-177,91,3,-30,6,-5
0,-7,-31,6,-80,-191,-130,255,-211,232,324,-295,428,-118,752,514,-21,-887,1828,-261,-428,-982,-792,125,-2625,-2184,-481,-1681,521,-3900,-237,-4446,-420,795,-1797,1742,-1289,2192,1862,6537,7985,-1235,8793,370,1482,5595,-9955,-10021,-1853,-4796,-8180,-12155,-6655,3704,-11419,6991,-7634,5007,-5905,-8157,-9170,1181,-333,-7373,-10538,-3991,10925,953,4402,-2547,8333,-2527,12666,-12834,14269,-5958,1673,-15059,13252,10655,17188,-5114,5752,-2044,-10650,-14658,16933,-21572,-22327,7472,15127,25581,22784,4578,7733,-15394,-2283,-10507,19349,-9248,-13130,5674,-17340,19390,-27486,-24679,-22694,10646,-24637,-27405,-24164,-936,-19649,12211,26976,-11045,25025,24504,-26391,-1125,-32058,-1858,-1143,-31821,-25031,31077,7145,-27802,18359,5610,-11575,-23086,11658,-15147,13582,28001,-17976,16887,1686,-10925,20970,5661,-23306,16029,-14989,-3236,-10234,-28500,-25124,-24906,-22044,-7368,-27170,13192,-3880,-14337,8483,12093,-15198,-18553,24091,-15722,-13617,1350,-19707,-8314,-242,-5480,2941,-4958,-4300,-18575,14149,-16006,3998,-14759,-5230,15535,10051,-5443,-16069,-9233,-9867,8091,-11842,-3327,12412,8700,712,3500,-9489,4554,-4727,-2166,-9522,-5338,4530,4120,3319,-2734,-42,-3918,1187,-3945,769,-3043,-5543,-4784,3612,-1228,-138,3409,3979,2399,180,2303,831,289,-14,-390,2164,1108,740,-613,-609,186,-782,476,-776,-640,-170,323,-61,128,-111,50,74,30,5,1
-1,11,-14,-75,-36,94,191,-147,145,508,119,-784,-358,-184,-362,1320,1097,-651,-515,-1341,459,-110,-1847,-2821,-750,-3466,1450,939,2,769,1922,-5088,-3229,-4381,2194,-1096,-5420,2868,2106,4526,6897,2803,-2010,-2305,-5656,-2763,-2957,-2657,5820,-2752,-8788,-10674,5781,608,7166,1180,3995,8771,-11882,3126,5630,3310,-1374,-959,-12828,-2411,-8373,11660,-14724,-10219,-10435,13336,-15881,16708,-8675,5749,14692,-5093,9611,8051,5208,-2970,24569,7372,-26103,-22219,-15536,22459,11626,-8411,-13752,16475,-9958,13481,8378,1544,-13686,-2121,30045,29615,10747,25926,29247,23085,-28930,18281,30203,-17886,-24291,-21896,-8428,13018,25372,23322,-12416,12929,20950,7339,-13019,12980,11483,-16439,-14288,20618,-7744,-8920,-18505,-12769,12739,-6334,5568,18243,31775,-18264,19544,11985,22096,30582,8861,28328,-4601,14874,29168,-20396,-21901,16334,12834,-16117,-15678,3978,-26163,-523,-14610,-21416,21859,3831,-20111,8503,-13693,24816,5178,1379,19263,-16536,1675,2382,-8184,-8035,11231,-11386,-3759,17241,1552,-14517,1571,14453,-3239,-4808,-12564,13349,-13598,9052,11137,1203,-2821,-41,-3326,12483,-6110,414,-1172,-7865,576,-6131,2763,5041,-6714,-8498,-5556,-7629,-5330,985,2544,-3831,6266,-4316,1321,-5139,-1301,36,-4660,-4360,-3523,-1379,-2218,-1088,-1287,1675,2425,-630,1607,-1093,-1540,466,-1264,377,303,277,81,-400,323,-376,-230,39,-94,-57,-38,-15,-13,-2
-3,-5,10,23,-78,-123,185,188,-179,-454,-559,254,-78,619,587,-715,1166,-482,270,-1008,-1057,-337,2013,1081,-2814,3576,2151,-1572,-2170,4124,781,-4471,4768,2009,-461,109,4279,3216,2042,6098,2327,-3612,-6063,-2504,-2263,1387,2617,4010,-2485,9885,2003,2094,13062,13252,1736,7678,-7347,-239,-13780,-11707,11446,12304,17129,-5445,-4832,-7087,19182,-13395,19557,-15527,-11909,6688,-9710,-7788,-4460,3088,-18087,-17599,-20521,-15740,-15514,6314,-24090,-1295,-244,-9222,-4440,-18414,-26154,12042,1080,-13274,-4950,-19273,-14943,15257,20123,-1348,-12827,15721,14348,-26852,30458,-28792,17479,29919,-5392,-12074,6664,-23491,-20506,-2930,-11358,-1509,-29621,-31005,-26915,15445,19847,-19718,27370,26047,5478,11832,21866,16615,5087,-6494,-29607,-29071,-12650,15084,-12431,-9280,3664,-19389,5526,-28430,18586,-8254,-15533,3659,7462,-11773,-1621,5147,21519,-18962,-906,1729,18683,22564,-27149,-15373,-12756,7633,23636,15825,5641,-8388,-4345,4093,-6940,-4741,-22811,7899,18798,21415,-11345,15642,8260,-16464,-17842,14319,17091,17016,-13439,8325,16294,-4451,292,-5850,-11492,9530,7156,2729,2074,-6364,-11227,-1575,1266,3467,-1520,-1803,-9356,-6831,5466,-6523,7266,1555,6285,-6931,-499,-5469,5371,5763,3769,-1916,-2461,-4547,3707,4333,-1133,1140,-3413,-1811,1370,2426,354,1623,1862,-978,-1653,703,-1271,134,-957,743,37,298,-400,-214,-175,159,158,-7,18,-6,-1,-4
-2,4,31,77,25,151,-114,-47,-21,8,29,792,690,-799,-677,-77,-1195,-1051,-108,1096,932,-2094,-677,-397,-1696,750,3139,197,3651,3266,-2426,4708,-2889,324,-5341,-3616,-500,5623,7297,-1641,6826,-7903,-3497,6875,7191,1759,-5665,1380,10809,2325,11100,1748,-8476,4803,-613,-11143,12332,8900,1346,7938,14089,5677,-224,-12597,-9570,17860,15531,8478,-12591,-10076,266,7007,7022,19038,12571,-9929,-21350,17231,21333,-20795,-10758,-22331,-14919,-1280,1363,-15270,-17219,12965,2459,-25713,-20658,-23938,21554,20087,-58,21529,147,3469,173,21549,-17416,-11015,10480,-4875,2485,10505,725,14587,22707,26071,-32064,-2384,2372,-17338,-14250,-21594,-22487,-5103,-17166,24368,-13636,-24746,21194,-22820,-15019,-4329,30061,19244,6907,5989,8936,19793,26658,25291,-20557,-21318,-29177,-10047,14980,-28522,-9244,16616,-754,-24158,-23535,12231,-23390,10170,-18833,16730,-16248,8334,-5583,-1137,2238,8386,-15813,-9671,-14704,-22506,14657,15551,11516,-450,3220,-5930,14844,17372,6883,11668,-20388,14866,-16976,2822,3465,11798,4083,1328,1230,15811,-12007,2209,-2179,-12854,-6083,11843,-10923,3232,-968,11626,11824,7713,-38,7558,7925,97,576,-6216,2690,-5080,7216,7651,6023,145,-2117,4271,-5024,-4628,1310,-3667,4619,-3752,623,1148,-112,2379,-705,-2494,-1643,-570,1083,-1139,-196,-956,-590,929,196,-534,-25,278,-251,232,29,-206,-148,-1,-85,-28,-6,-4
